"","CD274-201","CD274-202","CD274-203","CD274-204","CD274-205","CNIH4-201","CNIH4-202","CNIH4-203","CNIH4-204","CNIH4-205","CNIH4-206","CNIH4-207","CNIH4-208"
"HOA7812A211",8.2512657661407,8.26510168225165,8.24232395170096,8.3364082686145,8.29545976339824,8.05501300335172,8.22529134189849,8.77663423083891,8.15016783496141,8.11123471813687,8.24586918371265,7.82110514095775,8.27297834100816
"HOA7812A210",7.10157229046982,7.46439683679035,7.31336287886443,7.39480793890426,7.54107019687253,8.08418512099739,8.49361578306452,7.10157229046982,7.92721733231626,8.03670148838284,7.84782312431063,9.11515152272895,8.10869286694153
"HOA7812A209",8.27272882054455,8.57852828749962,8.72943590088467,8.55885078779763,8.39923815747684,8.1856139263921,8.51568586542487,8.39624896380371,8.30756132195634,8.3884509618072,8.39181988182676,8.10912368493168,8.34809063003391
"HOA7812A208",7.99349199198637,8.21368188136699,8.16834121324485,8.12968459141744,8.17933369010072,8.15307162565584,8.03137877463126,7.9106258674069,8.01808033603225,8.05750332602729,8.06477034479001,8.10912368493168,7.96973405001257
"HOA7812A207",7.80058054395919,7.92068347178095,8.03330234059865,7.78744826209411,7.41294265429478,8.04003723229293,8.55009269352807,7.10157229046982,8.16836216856776,8.03775408812957,7.99692067010369,7.10157229046982,8.0867092711647
"HOA7812A206",7.97878474000424,8.08194733859666,7.79785573717481,7.92132404655234,7.75770196691332,7.95231140452028,7.90594165177858,7.10157229046982,8.0599083857028,8.22690076192341,8.02711426402202,7.10157229046982,8.04330877952797
"HOA7812A205",8.95803497327016,8.90794202748183,8.86741534000529,8.97595153102398,8.86212889063616,8.36033763600095,8.58345679894109,7.10157229046982,8.38723610011846,8.51010191540306,8.63544834774445,8.10912368493168,8.40374300099241
"HOA7812A204",8.38938174801358,8.30125851287938,8.37512279789544,8.29417739232992,7.94393438985066,8.05501300335172,8.15273033031714,7.76499130988345,7.94312390579911,8.21579734048399,8.00609828205236,7.82110514095775,8.12588796015597
"HOA7812A203",7.65006359213427,7.59587016551709,7.10157229046982,7.6850685168064,7.10157229046982,7.99339111969572,7.82475928671654,7.10157229046982,7.82365516960276,8.20976358068718,7.93947864152434,7.10157229046982,8.11947928558939
"HOA7812A202",8.35741332714206,8.40997864260076,8.42813560915197,8.39660118310863,8.15849098515756,8.47630047333081,8.05284450138487,8.31738138814753,8.13783002956439,8.23451170970447,8.39977990938441,8.6515904750037,8.34472008436663
"HOA7812A201",7.48467034314162,7.61495630041377,7.52402303333561,7.70083455300597,7.85708910690214,8.55010025390727,8.29264776742545,8.53804921564004,8.35315053175508,8.14807135929777,8.39779565289653,7.82110514095775,8.09777105534939
"HOA7812A200",8.06770069414287,8.2758763971751,8.1967807973684,8.18781616945424,8.11529310655709,8.14642004845023,8.08744042745771,7.10157229046982,8.13159637027547,8.38628668678475,8.03595756769803,8.50018383756835,8.45199953126553
"HOA7812A199",9.04123068154088,8.97757895194193,8.92613319365101,8.78339765063724,8.99627137322901,8.3167191398544,8.68926739704706,8.31738138814753,8.32299051424168,8.27329823814778,8.44630096361802,8.50018383756835,8.39413909723019
"HOA7812A198",7.55030454446537,7.87618678786828,7.9377425975887,7.8453946980598,7.97076534430497,7.92656531767164,7.87101586972465,7.10157229046982,7.91913534315822,8.13970559860921,8.06193341338167,7.82110514095775,7.97485664888913
"HOA7812A197",7.97878474000424,7.71622940163408,7.9249224179507,7.77383855080337,7.94393438985066,8.14642004845023,7.48039874351282,8.66355095949106,8.11262658538211,8.16638718899339,8.14836770025665,7.10157229046982,7.91652828618319
"HOA7812A196",7.67414403280477,7.98981170339032,7.85721287964535,7.96964007462906,8.09287073306784,8.1054273447891,7.75403108035343,8.03187475843205,7.90270086880123,7.99121438928443,8.14320840271128,7.10157229046982,7.97994583457227
"HOA7812A195",8.42647730716887,8.10212137721177,8.03330234059865,8.10796840590358,8.38266340693736,8.14642004845023,8.00933541753707,7.10157229046982,8.12531847033321,8.14621906473384,8.01215881261392,8.10912368493168,8.03860644090372
"HOA7812A194",8.16414348831514,8.18416352372344,8.18739863363614,8.23103532725457,8.09287073306784,8.05501300335172,7.89736788734709,8.13740384920708,7.9509533509331,8.12273381751964,8.11961326414673,7.10157229046982,7.9999798610404
"HOA7812A193",7.78124740528669,7.44311420156164,7.31336287886443,7.36028044337316,7.10157229046982,7.59241238086621,7.69801508151426,7.10157229046982,7.70079509681954,7.8440653007576,7.80108160106439,7.10157229046982,7.85917927869115
"HOA7812A192",8.41118164402053,8.634959737913,8.67174416461079,8.71491866583306,8.59400529024979,8.28845223677142,8.38574450232774,8.03187475843205,8.31273115217502,8.19582337024506,8.31507966148111,8.10912368493168,8.1835803261864
"HOA7812A191",7.59823842333173,7.7597394441324,7.7324754915607,7.76692170261542,8.11529310655709,8.07698580073236,7.87101586972465,7.10157229046982,7.98894965195715,7.97431973135038,7.98763596564492,7.82110514095775,8.06870706677788
"HOA7812A190",8.39565738509698,8.36514133996383,8.45726125622047,8.53914492488679,8.27705978789896,7.96070318512072,8.4340105016143,7.9106258674069,8.10621085039001,8.16457225375726,8.38580921794605,8.10912368493168,8.45957960007774
"HOA7812A189",8.09819950056275,8.20656286707471,8.11885569434323,8.26497886067225,7.720759110069,7.66306575414327,7.85288501859492,8.13740384920708,8.3331451119628,8.38989128364988,8.01517206486166,8.10912368493168,8.20527986979128
"HOA7812A188",7.76802375029658,7.66239766529604,7.88506802344441,7.61693754902266,7.720759110069,7.70130217639775,7.88869134357138,7.9106258674069,7.79512427499804,7.90898532632217,8.03007265229223,8.50018383756835,7.86215943418696
"HOA7812A187",8.35416051563904,8.13838892926229,8.3515367392586,8.30490544866039,7.85708910690214,8.2414435249093,8.04575095521965,8.53804921564004,8.01089626228964,7.99565918257087,8.11961326414673,7.82110514095775,7.98500219037424
"HOA7812A186",8.3476232951581,8.57708443978105,8.50638720788864,8.63956288014891,8.50845283064701,8.29985670836878,8.30343184504168,7.10157229046982,8.23214415283972,8.17899117972402,8.25508288977329,8.50018383756835,8.05263413437393
"HOA7812A185",8.35089720016446,8.10134415703939,8.14887478715805,8.34669198295938,7.82559666228449,7.86273840024194,8.01674997083869,7.10157229046982,7.93521269000512,8.0907380961507,7.94278489855839,8.50018383756835,7.89128684476788
"HOA7812A184",8.12765736183981,8.00624780114949,7.9377425975887,8.15921891980227,8.19971151200434,7.9690045106,7.59452031908446,7.10157229046982,8.08006082286624,8.1054278639395,7.92947189496576,8.78520550264749,8.02673163639897
"HOA7812A183",8.2476414113781,8.03028854800447,7.88506802344441,8.21944533189308,8.36581617719956,7.31494433166384,8.31409902282814,7.10157229046982,7.85989744584647,7.90649852462679,8.06193341338167,8.6515904750037,7.91099397284252
"HOA7812A182",8.21813697608114,8.05391734314734,8.14887478715805,8.15921891980227,8.09287073306784,7.42710954209058,7.9392719200575,8.23168273620822,7.79512427499804,8.2036904930805,8.04180067419913,8.32390689977824,8.11086084003192
"HOA7812A181",7.83761146592567,7.80804736413261,7.61805463110305,7.87556511404559,8.06984796989097,8.02478463100167,7.59452031908446,7.9106258674069,7.85101536665206,8.02182140754265,7.94607678315476,7.10157229046982,8.01710589432832
"HOA7812A180",8.16810748501354,8.30998917850837,8.26863402604908,8.25753938054383,8.46301680909726,8.50456732663603,8.51130769211257,8.53804921564004,8.4788664350738,8.44796714083989,8.64814124374498,7.82110514095775,8.3893033978912
"HOA7812A179",8.1915359088791,8.12512110801414,8.18739863363614,8.21163834533261,7.91611848230144,7.85313405548014,8.146414389614,8.39624896380371,8.21517877954981,8.20629810306214,8.00609828205236,7.82110514095775,8.05956028296795
"HOA7812A178",8.59475519146058,8.59381407685321,8.43549292133028,8.64215619413778,8.67347426085898,8.47630047333081,8.35565980122675,8.46950692369873,8.11262658538211,8.19406599469383,8.48721421176917,7.82110514095775,8.2397328353327
"HOA7812A177",8.43554839550641,8.35786811045298,8.28578321696468,8.35009664891277,8.02181698023892,7.82348563856329,8.23108951292187,8.23168273620822,8.18029183356588,8.05647549349074,7.91591748364478,7.82110514095775,8.10434064017022
"HOA7812A176",7.90070037181494,7.78869007482821,7.63890823487492,7.78744826209411,7.97076534430497,7.72542334203155,8.07377135116608,7.10157229046982,7.98149712465965,7.97203932529162,7.91248973529725,7.82110514095775,7.92747417061188
"HOA7812A175",7.50776109709213,7.60140072133505,7.59628401147376,7.59837710168316,7.10157229046982,7.57696789905641,7.70965674580935,7.10157229046982,7.76527098490295,7.95120750171014,7.67621796038225,7.10157229046982,7.75952716454169
"HOA7812A174",7.71935638701051,7.80880979257898,7.79785573717481,7.87556511404559,7.41294265429478,7.89078762113145,8.11414307042742,7.10157229046982,7.71204405253997,7.97545743780969,7.97508379802982,7.10157229046982,7.89413516332981
"HOA7812A173",8.2762599986199,8.08538679821504,8.24232395170096,8.09912827917744,8.11529310655709,8.1054273447891,7.70965674580935,7.10157229046982,8.32299051424168,8.1063983699922,7.8402551803444,7.82110514095775,8.00981078616795
"HOA7812A172",7.85538995942016,7.93067769055659,8.108617566274,7.99017749415805,7.59247645124807,8.05501300335172,7.9392719200575,7.10157229046982,7.98149712465965,8.06669757212256,7.98138497562318,8.10912368493168,8.0456499588328
"HOA7812A171",8.25847352001503,8.33955312170034,8.35945983952391,8.50744367568661,8.43161241702828,8.15967428839689,8.11414307042742,8.23168273620822,8.2208680201852,8.18700278484097,8.31507966148111,7.10157229046982,8.06642967158653
"HOA7812A170",7.99349199198637,7.73624462129836,7.82819102475867,7.96964007462906,7.94393438985066,8.07698580073236,7.99429758940602,7.10157229046982,8.11262658538211,8.1536053665217,8.16113752581678,8.10912368493168,7.99501866138353
"HOA7812A169",8.00314728429647,8.07876009626108,8.43549292133028,8.22718783333199,8.27705978789896,7.86273840024194,7.97896937652336,7.9106258674069,8.11899549568035,8.02823176977536,8.01215881261392,7.10157229046982,8.1427538360276
"HOA7812A168",7.88964015991194,7.80842868924891,7.74948247915863,7.88727966911959,7.79254645471261,8.1856139263921,8.06685339748983,7.76499130988345,7.75499479624769,8.08876039537916,8.04760275656625,7.10157229046982,7.97485664888913
"HOA7812A167",8.23300432262866,8.3680751689007,8.18739863363614,8.39334859966683,8.47837706488339,8.25934203846176,8.29805462173389,8.39624896380371,8.29188690645691,8.1121987733936,8.05336457502872,7.82110514095775,8.00736433191058
"HOA7812A166",7.91698170519315,7.90758508487235,7.76602624933326,7.89880569311568,7.720759110069,7.99339111969572,7.95539792050644,7.76499130988345,8.09323520161933,7.95471888876177,7.90904592814416,8.32390689977824,7.99501866138353
"HOA7812A165",8.20682963152296,8.67319201929206,8.64783405421775,8.75083624140082,8.44743136052445,8.40726551415756,8.10089476875337,8.31738138814753,8.25976114113549,8.2941028430465,8.47251775803313,8.10912368493168,8.20527986979128
"HOA7812A164",7.93291172774853,7.90327725558381,7.97495364767482,7.78744826209411,7.75770196691332,8.15967428839689,8.15273033031714,7.10157229046982,8.00364752816461,8.00884671613817,8.13801908335949,8.32390689977824,8.05494923447119
"HOA7812A163",8.48265425098557,8.75075208181809,8.62341162267763,8.59454198265042,8.36581617719956,7.80296448956522,8.30343184504168,7.9106258674069,7.73390724705474,8.11412369445845,8.05336457502872,7.10157229046982,8.02912040361184
"HOA7812A162",7.86699292064081,7.73108840044581,7.81319793991836,7.61693754902266,7.79254645471261,8.0170501481997,7.86200939562288,7.10157229046982,7.76527098490295,8.17090869332742,8.21049713254251,7.10157229046982,8.16543609739591
"HOA7812A161",8.16414348831514,7.90626230426278,7.96274905728987,7.93777427751612,7.97076534430497,7.10157229046982,8.23685229046739,7.10157229046982,8.14402025654676,8.10736779301068,7.92272561359072,9.11515152272895,8.00736433191058
"HOA7812A160",8.12350932442406,7.98475404720839,7.95034831083104,8.09467410365559,7.54107019687253,8.29985670836878,8.25956025612449,8.39624896380371,8.11899549568035,8.06669757212256,8.28220552727138,8.32390689977824,8.17152444674185
"HOA7812A159",8.47687881034898,8.16579357776,8.27724652387492,8.20376546954261,8.31352053730476,8.11239372636715,8.10089476875337,7.10157229046982,8.35809042754534,8.40984741874676,8.03302038614547,7.82110514095775,8.10651947892382
"HOA7812A158",7.9587344997558,8.48521979582927,8.59212186874836,8.47478624652079,8.56621818856052,7.9853460616959,8.34027589941027,7.10157229046982,8.09974737223142,7.93699760580089,7.98451667656254,8.10912368493168,8.02193301200707
"HOA7812A157",8.86265643531272,8.83526051589252,8.83695752771861,8.99538025212003,8.94639142554465,8.47630047333081,8.85968535119148,7.10157229046982,8.2651900873763,8.0907380961507,8.38781668091479,7.82110514095775,8.32941096988794
"HOA7812A156",8.09819950056275,7.8540998250034,8.03330234059865,8.02001967553829,8.15849098515756,7.50916422038396,8.38574450232774,7.9106258674069,7.68931840506346,8.12178130081154,7.81702944986015,8.10912368493168,8.03150221402581
"HOA7812A155",8.42950973536923,8.44754580632764,8.48560822107982,8.68036551077632,8.91546840021532,7.96070318512072,8.28174348342744,7.9106258674069,8.2651900873763,8.25533831087749,7.97824072840953,7.82110514095775,8.11947928558939
"HOA7812A154",8.10246928323771,8.05254590317415,8.04448407043687,7.93777427751612,8.44743136052445,8.34960930285212,8.11414307042742,7.10157229046982,8.05308220149303,7.8952016484582,8.18367862085925,7.10157229046982,7.88842720192039
"HOA7812A153",7.95363953781012,8.0827422906165,8.03330234059865,8.13822330729672,7.94393438985066,8.13971859789146,8.2482738510675,7.10157229046982,8.21517877954981,8.1121987733936,8.27099686593761,8.10912368493168,8.07550266711716
"HOA7812A152",7.77467037511706,8.00972627125534,7.9377425975887,8.07204932412162,7.720759110069,7.90889494895498,8.2425802245839,7.10157229046982,7.90270086880123,8.14529147604492,7.91932937668139,8.50018383756835,8.00981078616795
"HOA7812A151",7.75451316092795,7.92553613325327,8.17791965171188,7.96442011718896,7.97076534430497,8.32780330163497,7.91441591259327,7.10157229046982,8.0599083857028,8.12368530321089,8.24818096055307,8.6515904750037,8.13646666551001
"HOA7812A150",8.511075152301,8.36885609634803,8.31920455613027,8.51036408171384,8.39923815747684,7.85313405548014,7.88869134357138,8.03187475843205,8.17434653326821,8.18077760495059,8.08988378984016,8.10912368493168,8.07097833545367
"HOA7812A149",7.94851041978067,7.86365124198469,7.85721287964535,8.01019506296061,7.48255414532423,7.71348866677692,7.74324331555289,7.10157229046982,7.79512427499804,8.03775408812957,7.8364394448491,8.90527964030129,7.92202140932864
"HOA7812A148",7.57966243901905,7.80613739908865,7.54945080175392,7.65210854135602,7.720759110069,7.5444060486706,8.08063329880865,7.10157229046982,7.94312390579911,8.17000619264429,7.82486113519309,7.10157229046982,7.89128684476788
"HOA7812A147",8.35089720016446,8.1411179226892,8.31095492235991,8.25379790188626,7.91611848230144,7.37686767606278,8.31938976623374,7.10157229046982,8.08006082286624,8.12653360339567,8.02711426402202,8.10912368493168,8.11947928558939
"HOA7812A146",8.3244020128407,8.06697009165034,8.01046963099472,8.02972678230251,8.29545976339824,8.2045977523879,8.19574926480273,7.9106258674069,7.91096410614371,8.08080358477176,8.24122872072585,8.32390689977824,8.1406630446798
"HOA7812A145",8.14811099955182,8.23583782681894,8.22437106602094,8.26867714702796,8.46301680909726,8.47630047333081,8.48914709850638,8.13740384920708,8.41090738075178,8.19494510069167,8.45761613183967,8.50018383756835,8.37465810351808
"HOA7812A144",7.40477022575861,7.69641561303457,7.9377425975887,7.66884016977836,7.10157229046982,7.70130217639775,7.7853066329681,7.10157229046982,7.54272835660459,7.86285394147437,7.8364394448491,7.10157229046982,7.87102438007353
"HOA7812A143",7.95363953781012,7.7323816566166,7.7324754915607,7.76692170261542,7.41294265429478,7.9438264393644,8.31938976623374,7.10157229046982,8.06667944509109,8.1063983699922,7.85530850039276,7.10157229046982,7.9593861901558
"HOA7812A142",7.43358739793075,7.56063658695144,7.31336287886443,7.41061095842136,7.59247645124807,8.11930492574326,7.86200939562288,7.10157229046982,7.74454312721223,7.80050659146095,7.95261810731481,7.10157229046982,7.76644296378923
"HOA7812A141",8.4883987432618,8.43645288608232,8.57935720880104,8.54481128105603,8.59400529024979,8.49522729398453,8.36073611260225,7.76499130988345,8.36300634044554,8.36880583664738,8.3614071949793,8.10912368493168,8.44436476592934
"HOA7812A140",7.96882438160046,8.20633231288337,8.45726125622047,8.246270737028,7.82559666228449,7.62187704488131,7.72106713432065,7.10157229046982,8.03925956482527,8.30981059166286,8.09809354417214,7.82110514095775,8.1935070700637
"HOA7812A139",8.22560001394792,7.95276793364922,8.04448407043687,8.0440751462603,7.99670071284715,7.86273840024194,8.52438967073893,7.9106258674069,7.89434273241261,8.06466308044,8.02711426402202,7.82110514095775,8.09115108552844
"HOA7812A138",8.3244020128407,8.10419056153705,8.05551683665354,8.20771023335999,8.06984796989097,8.17919792644562,8.29264776742545,7.10157229046982,7.9509533509331,8.22774946169145,8.11961326414673,8.10912368493168,8.06185632461936
"HOA7812A137",8.24035107662169,7.93546602898759,7.71496663270463,8.05817905977367,8.13715472133867,7.9438264393644,8.20173319217298,8.03187475843205,8.0599083857028,8.13596210816062,8.06193341338167,7.10157229046982,7.98500219037424
"HOA7812A136",7.88964015991194,8.01606470027033,8.14887478715805,8.13396423493203,8.19971151200434,7.90889494895498,7.88869134357138,8.46950692369873,8.12531847033321,8.03880534446353,7.99999160858585,7.10157229046982,8.00244893158568
"HOA7812A135",7.96379591672407,8.0271805388303,7.87127820187025,8.08117133962383,7.68131553174909,7.9438264393644,8.18972631212029,7.10157229046982,7.68931840506346,7.99455031606089,7.89157856908951,8.10912368493168,7.992526402435
"HOA7812A134",7.71206659848951,7.64706350495787,7.54945080175392,7.63482616764638,7.68131553174909,7.5444060486706,7.10157229046982,7.10157229046982,7.80477336932867,8.00007925830962,7.60720562797785,7.82110514095775,7.86512690458484
"HOA7812A133",7.29354293644599,7.53273653834515,7.52402303333561,7.52682640390183,7.10157229046982,7.62187704488131,8.33509516330791,7.9106258674069,7.57292828842814,7.97659348863569,7.8364394448491,7.10157229046982,8.01224982471218
"HOA7812A132",7.77467037511706,8.16699776116852,8.11885569434323,8.14246206573916,8.19971151200434,8.0170501481997,8.45733299747215,8.39624896380371,7.83289867571493,7.8977273076986,8.16366990854922,8.6515904750037,8.02673163639897
"HOA7812A131",7.90070037181494,7.70097959271508,7.6969114941318,7.70083455300597,7.48255414532423,7.82348563856329,7.77505421702232,7.10157229046982,7.83289867571493,7.99455031606089,7.67121995016169,7.10157229046982,7.81920965726541
"HOA7812A130",8.11094628456123,8.02007252331636,7.7324754915607,8.04880306152339,7.97076534430497,7.80296448956522,8.12719344976807,7.9106258674069,8.10621085039001,8.02716686902351,8.01817412613039,7.82110514095775,7.9999798610404
"HOA7812A129",7.79420062130894,7.67110276179176,7.65894790354989,7.74569413748877,7.63881924371571,7.91778294947139,7.57993749258054,7.10157229046982,8.11262658538211,8.150842633,7.87367648947869,8.50018383756835,7.94889722039288
"HOA7812A128",8.72944715126039,8.79089275357503,8.67174416461079,8.74136539209923,8.56621818856052,8.8433797467986,8.7758018767563,8.03187475843205,8.77390698180982,8.44660494538215,8.46881185988135,7.82110514095775,8.50685770747631
"HOA7812A127",8.15616295366286,8.10160330797013,7.99880655952682,8.10355961101688,7.91611848230144,8.09840460413935,8.51130769211257,7.76499130988345,8.3280807398794,8.18788865753912,7.94278489855839,8.50018383756835,8.1406630446798
"HOA7812A126",7.54006708050362,7.78276740948631,7.82819102475867,7.78067998216695,7.75770196691332,7.70130217639775,7.59452031908446,8.23168273620822,7.85989744584647,8.1563596282953,7.66108305283909,7.10157229046982,8.04330877952797
"HOA7812A125",7.91698170519315,7.92746836994531,8.05551683665354,8.03932007698624,8.2196504243549,7.89078762113145,7.8342647736245,7.10157229046982,7.96637586837063,8.1554424781566,7.68607913907622,7.82110514095775,8.12375692135325
"HOA7812A124",8.14811099955182,8.19589762415586,8.3515367392586,8.23868362564993,8.23917404393871,8.44726584512851,8.68175729982912,8.23168273620822,8.57537542914756,8.41125824320389,8.13279928026718,7.10157229046982,8.37629574448245
"HOA7812A123",8.47977042472269,8.64633808524305,8.52677481621042,8.61595227989836,8.99627137322901,8.5938244715801,8.76532752270159,7.10157229046982,8.36789856014851,8.41266715427217,8.39977990938441,8.32390689977824,8.33283328537452
"HOA7812A122",7.84951485079081,7.78237059778894,7.7324754915607,7.76692170261542,7.10157229046982,8.21704114040783,8.14005349867359,8.03187475843205,8.01808033603225,8.12842736841342,7.94607678315476,8.10912368493168,8.08000300913703
"HOA7812A121",7.37286024188165,7.58003127400924,7.63890823487492,7.55891025719306,7.41294265429478,8.13971859789146,8.08063329880865,7.10157229046982,8.05308220149303,8.14807135929777,8.14836770025665,7.10157229046982,8.0867092711647
"HOA7812A120",8.1837929072647,8.23851537447137,8.1389808710373,8.33984789259105,7.97076534430497,7.99339111969572,8.12069251415609,7.76499130988345,8.2651900873763,8.22774946169145,8.07602361357345,8.50018383756835,8.1406630446798
"HOA7812A119",8.56578277707469,8.39239212398904,8.29424578118347,8.37692949934373,8.67347426085898,8.43244417725809,8.55431864614548,8.23168273620822,8.50487942326739,8.44932758172595,8.33640349651238,8.10912368493168,8.48495533030954
"HOA7812A118",7.57008790287988,7.45273558060858,7.52402303333561,7.4399784638648,7.10157229046982,7.64969616197356,7.64883540261378,7.10157229046982,7.76527098490295,7.90898532632217,7.37740151698869,7.10157229046982,7.78340447989936
"HOA7812A117",8.54150146858418,8.70116113948165,8.50638720788864,8.66269303318349,8.94639142554465,8.79753280066538,8.55009269352807,8.03187475843205,8.54689369584052,8.16819849567618,8.6433979850308,8.78520550264749,8.18954922367591
"HOA7812A116",8.3244020128407,8.24672392483483,8.33550119293261,8.21944533189308,8.3486849880173,8.11239372636715,8.29805462173389,8.03187475843205,8.16836216856776,8.1322027572496,7.79703298658394,7.10157229046982,8.191530272792
"HOA7812A115",8.30405770320348,8.07796141787244,8.05551683665354,8.03453743295552,8.11529310655709,8.19198537212047,8.47108387705203,7.10157229046982,8.24881019081635,8.26517613635357,8.08159472846397,8.6515904750037,8.14483973553161
"HOA7812A114",8.58954317555799,8.64724345741504,8.69516672442069,8.66523439117482,8.56621818856052,8.09840460413935,8.4340105016143,7.10157229046982,8.28129608526139,8.22435006190825,8.32792865246084,7.82110514095775,8.2188289508038
"HOA7812A113",8.26918470621728,8.45151808197546,8.42813560915197,8.31551790159217,8.44743136052445,8.06240118565645,7.80533105739928,8.39624896380371,8.19789981825146,8.36733549404521,8.08159472846397,8.10912368493168,8.09115108552844
"HOA7812A112",8.00793152161908,7.82573556116224,7.65894790354989,7.93233094929202,7.59247645124807,8.40215580640577,7.97896937652336,7.9106258674069,8.17434653326821,8.04299702677083,8.19107036751103,7.10157229046982,7.96716003352196
"HOA7812A111",7.83158067817688,7.63692613702607,7.7324754915607,7.64353945695352,7.63881924371571,7.75985237363431,7.84363836329838,7.10157229046982,7.85989744584647,7.88757114336808,7.87367648947869,8.50018383756835,7.80963805130311
"HOA7812A110",7.10157229046982,7.45588354109911,7.43599416162618,7.47970656630053,7.59247645124807,7.70130217639775,7.56487867618264,7.10157229046982,7.73390724705474,7.9077429821438,7.55935633844734,7.10157229046982,7.87977906811289
"HOA7812A109",7.57008790287988,7.57540498190951,7.49691395930798,7.54847957263708,7.54107019687253,7.56098523021569,7.98667072754703,7.10157229046982,7.91096410614371,7.99676650428017,7.69576798694207,7.10157229046982,7.85318030455146
"HOA7812A108",7.73366877495606,8.05747258092511,8.45005488737915,8.08117133962383,8.04618021693569,7.71348866677692,7.92279377323677,7.10157229046982,8.08006082286624,8.03035741869963,7.90558585424754,7.10157229046982,8.09336340360739
"HOA7812A107",8.33109184877029,8.2833480074785,8.35945983952391,8.33984789259105,8.53771608643068,8.21704114040783,8.15273033031714,7.10157229046982,7.99633254373028,8.09958190372922,8.09262908723456,7.10157229046982,7.93557937814812
"HOA7812A106",7.57008790287988,7.58347079769186,7.46775012979045,7.53779143055011,7.10157229046982,7.44948139793571,8.19574926480273,8.46950692369873,7.94312390579911,8.09664404004274,7.67121995016169,7.10157229046982,7.90261338732292
"HOA7812A105",7.99349199198637,7.49306099762841,7.65894790354989,7.55891025719306,7.720759110069,7.82348563856329,7.81511660380909,7.9106258674069,8.05308220149303,7.91393376477745,7.94278489855839,7.10157229046982,7.86808183810541
"HOA7812A104",7.90616783471191,7.81071199500105,7.96274905728987,7.75285208182588,7.63881924371571,7.7924571050635,7.95539792050644,7.10157229046982,7.94312390579911,8.04820694414015,7.88089140206175,8.50018383756835,7.97485664888913
"HOA7812A103",8.36065571907809,8.52532358615685,8.28578321696468,8.52772354406002,8.06984796989097,8.45703253351645,7.93107817734155,7.10157229046982,8.25976114113549,8.30434136419522,8.47989119852877,8.50018383756835,8.21690535957214
"HOA7812A102",7.91698170519315,8.03590944001881,7.87127820187025,7.96442011718896,8.02181698023892,8.13296628294847,7.97119153630414,7.10157229046982,7.91913534315822,7.97659348863569,8.14836770025665,7.10157229046982,7.93018566679652
"HOA7812A101",7.33660086568291,7.52038124247332,7.31336287886443,7.47970656630053,7.10157229046982,7.67610915943754,7.85288501859492,8.23168273620822,7.96637586837063,7.98337538662094,7.77218877088242,7.10157229046982,7.82236968761915
"HOA7812A100",8.08959599671861,8.42487198958792,8.32738618032517,8.51327664282072,8.09287073306784,8.00924106074347,8.48914709850638,8.23168273620822,8.25430132663204,8.26599142998945,8.36346317218614,8.6515904750037,8.12375692135325
"HOA7818A92",7.71935638701051,7.2879004972789,7.10157229046982,7.23998987641636,7.10157229046982,7.44948139793571,7.9392719200575,7.10157229046982,7.4356090700881,7.74751755799867,7.49843772254161,8.50018383756835,7.74900538733442
"HOA7818A93",8.1837929072647,8.2524500644595,8.6835149180076,8.39660118310863,7.99670071284715,7.88156054507284,7.90594165177858,7.10157229046982,7.92721733231626,8.17450976471386,7.92947189496576,8.78520550264749,8.17556080069823
"HOA7818A91",8.4941126897939,8.23158282402164,7.97495364767482,8.12106253414203,8.27705978789896,8.14642004845023,8.32988746798744,7.10157229046982,7.87732936830404,7.92858319959904,8.18120141013618,7.82110514095775,8.11086084003192
"HOA7818A90",7.33660086568291,7.65651456639713,7.52402303333561,7.65210854135602,7.59247645124807,7.66306575414327,7.62241681031382,7.10157229046982,7.92721733231626,8.01102369465804,7.94607678315476,8.10912368493168,8.06642967158653
"HOA7818A89",7.88404562724972,7.75560992923812,7.59628401147376,7.88727966911959,7.68131553174909,7.64969616197356,7.98667072754703,7.10157229046982,8.07339654832614,8.04299702677083,7.89157856908951,7.82110514095775,7.99750312579252
"HOA7818A87",8.23668482210198,8.23762369893297,8.29424578118347,8.32949335322026,8.31352053730476,7.9853460616959,8.61185267473188,7.9106258674069,8.23773208607206,8.19318605018449,8.32366408280286,7.10157229046982,8.40214853573272
"HOA7818A88",8.31428212460092,7.85623375191991,7.63890823487492,7.9591646618165,7.97076534430497,8.29417107712485,8.4756283448602,7.10157229046982,8.2208680201852,7.91393376477745,8.15349742624296,8.90527964030129,7.95415967093882
"HOA7818A86",7.71935638701051,7.86505518814922,7.79785573717481,7.86365327464718,7.97076534430497,7.44948139793571,7.41879316621081,7.76499130988345,7.82365516960276,8.15176448968435,7.8364394448491,8.32390689977824,8.03387712163425
"HOA7818A85",7.78775684964456,7.74305104439998,7.5734693045946,7.82026423235372,7.54107019687253,7.75985237363431,7.39534593048825,8.46950692369873,7.77537974943686,8.12178130081154,8.0675977464976,7.10157229046982,7.96457743692846
"HOA7818A83",8.28328402297351,8.17131963144033,8.3515367392586,8.16748177022584,7.82559666228449,8.04003723229293,8.18366366755589,7.76499130988345,7.91913534315822,8.07478686566511,8.03888429742539,7.82110514095775,8.05263413437393
"HOA7818A82",7.68962287812832,7.58801761360863,7.52402303333561,7.59837710168316,7.54107019687253,7.27584268827022,7.66155640806209,8.03187475843205,7.78532854255091,8.00666382688361,7.6455056941776,8.6515904750037,8.13436101642458
